height,weight,gender,bmi,rh,stress_level,skin_temp,TC,TS,Clo,env_temp
1.77,68.0,-1.0,21.70512943,56.203,32.111012956419316,32.00344904279279,3.0,4.0,0.54,78.208
1.64,54.0,1.0,20.07733492,62.612,97.0,31.327,4.0,4.0,0.74,77.77
1.66,57.0,1.0,20.68515024,40.37,17.0,30.854,3.0,4.0,0.61,73.926
1.77,68.0,-1.0,21.70512943,54.507,24.0,34.277,3.0,4.0,0.54,76.11399999999998
1.77,68.0,-1.0,21.70512943,52.173,21.0,31.85,3.0,3.0,0.54,76.55
1.66,57.0,1.0,20.68515024,39.71,13.0,32.318000000000005,4.0,4.0,0.57,75.484
1.77,68.0,-1.0,21.70512943,51.75100000000001,32.111012956419316,31.562,4.0,4.0,0.54,73.861
1.63,50.0,1.0,18.81892431,54.76,0.0,31.353,3.0,6.0,0.31,80.029
1.6,52.5,1.0,20.5078125,43.762,32.111012956419316,32.00344904279279,4.0,4.0,0.36,76.63600000000002
1.6,63.0,1.0,24.609375,55.13,32.111012956419316,31.745,3.0,4.0,0.36,81.975
1.77,68.0,-1.0,21.70512943,58.44,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.558
1.67,56.0,1.0,20.07960128,53.67,19.0,32.00344904279279,3.0,4.0,0.36,75.139
1.62,56.0,1.0,21.33821064,58.233,32.111012956419316,31.327,4.0,6.0,0.36,76.375
1.77,58.0,-1.0,18.51319863,47.941,32.111012956419316,30.828000000000007,4.0,4.0,0.36,75.29
1.6,52.5,1.0,20.5078125,61.73,30.0,30.828000000000007,4.0,3.0,0.5,77.639
1.6,63.0,1.0,24.609375,45.05,4.0,32.00344904279279,4.0,4.0,0.5,73.753
1.78,73.0,-1.0,23.0400202,61.04,61.0,32.759,4.0,5.0,0.36,77.05
1.77,68.0,-1.0,21.70512943,55.232,22.0,32.526,4.0,4.0,0.54,76.593
1.71,64.0,-1.0,21.88707637,56.05,20.0,32.00344904279279,4.0,5.0,0.5,78.449
1.66,57.0,1.0,20.68515024,24.15,3.0,30.008000000000006,4.0,4.0,0.57,73.753
1.71,64.0,-1.0,21.88707637,49.95,18.0,33.302,5.0,5.0,0.61,75.312
1.77,68.0,-1.0,21.70512943,58.792,32.111012956419316,32.00344904279279,4.0,4.0,0.54,76.289
1.6,63.0,1.0,24.609375,56.35,45.0,30.854,4.0,4.0,0.36,78.274
1.77,58.0,-1.0,18.51319863,55.621,90.0,30.563,4.0,4.0,0.36,79.524
1.6,52.5,1.0,20.5078125,65.122,32.111012956419316,32.00344904279279,3.0,4.0,0.96,73.21300000000002
1.74,65.0,-1.0,21.46915048,51.52,52.0,32.059,3.0,4.0,0.31,81.62100000000002
1.62,56.0,1.0,21.33821064,59.502,54.0,33.379,4.0,6.0,0.61,76.028
1.67,56.0,1.0,20.07960128,49.04,31.0,32.00344904279279,4.0,4.0,0.67,72.372
1.64,54.0,1.0,20.07733492,44.45,4.0,33.096,4.0,4.0,0.74,74.964
1.77,90.0,-1.0,28.72737719,61.184,56.0,31.745,4.0,4.0,0.36,74.554
1.77,68.0,-1.0,21.70512943,55.53,7.0,31.222,3.0,4.0,0.54,77.596
1.77,68.0,-1.0,21.70512943,57.034,11.0,30.986,4.0,4.0,0.54,73.947
1.78,73.0,-1.0,23.0400202,62.17,19.0,32.474000000000004,4.0,5.0,0.36,77.749
1.77,68.0,-1.0,21.70512943,52.261,32.111012956419316,32.00344904279279,3.0,4.0,0.54,72.653
1.6,52.5,1.0,20.5078125,61.231,57.0,32.00344904279279,5.0,4.0,0.61,76.419
1.6,63.0,1.0,24.609375,51.94,59.0,31.981,4.0,4.0,0.5,79.32600000000002
1.64,54.0,1.0,20.07733492,44.64,32.111012956419316,32.837,4.0,4.0,0.74,75.139
1.77,58.0,-1.0,18.51319863,52.274,54.0,34.584,5.0,3.0,0.36,81.333
1.63,50.0,1.0,18.81892431,52.26,16.0,30.616,3.0,5.0,0.31,79.85300000000002
1.69,75.0,-1.0,26.25958475,53.58,69.0,33.507,3.0,6.0,0.31,81.266
1.66,57.0,1.0,20.68515024,39.83,4.0,31.091,4.0,4.0,0.31,75.312
1.77,68.0,-1.0,21.70512943,55.589,32.111012956419316,32.00344904279279,3.0,4.0,0.54,73.29899999999998
1.66,57.0,1.0,20.68515024,41.95,61.0,30.775,3.0,3.0,0.57,75.484
1.64,54.0,1.0,20.07733492,42.09,16.0,32.474000000000004,4.0,4.0,1.0,74.446
1.74,65.0,-1.0,21.46915048,52.09,32.111012956419316,32.00344904279279,4.0,7.0,0.54,79.502
1.6,63.0,1.0,24.609375,46.79,78.0,31.902,4.0,4.0,0.96,79.678
1.69,75.0,-1.0,26.25958475,27.66,17.0,32.189,4.0,4.0,0.67,76.703
1.74,65.0,-1.0,21.46915048,49.94,32.111012956419316,32.00344904279279,4.0,5.0,0.36,79.85300000000002
1.6,52.5,1.0,20.5078125,34.991,32.111012956419316,32.00344904279279,4.0,3.0,0.96,72.39399999999998
1.71,64.0,-1.0,21.88707637,38.12,71.0,31.719,4.0,5.0,0.61,75.484
1.77,58.0,-1.0,18.51319863,52.074,77.0,31.902,3.0,3.0,0.36,76.071
1.6,63.0,1.0,24.609375,54.05,32.111012956419316,31.327,4.0,4.0,0.36,79.678
1.77,68.0,-1.0,21.70512943,55.188,40.0,31.3,3.0,4.0,0.54,75.247
1.77,58.0,-1.0,18.51319863,50.526,57.5,31.929,5.0,4.0,0.36,77.16
1.69,75.0,-1.0,26.25958475,30.1,25.5,32.396,3.0,4.0,0.67,76.181
1.67,56.0,1.0,20.07960128,51.79,32.111012956419316,32.00344904279279,3.0,3.0,0.36,75.832
1.83,74.0,-1.0,22.09680791,54.83,81.0,32.863,4.0,4.0,0.5,78.449
1.66,57.0,1.0,20.68515024,56.14,57.0,32.578,5.0,4.0,0.36,78.624
1.71,64.0,-1.0,21.88707637,55.0,14.0,32.00344904279279,4.0,4.0,0.61,75.832
1.69,75.0,-1.0,26.25958475,27.05,32.111012956419316,32.785,3.0,4.0,0.67,76.006
1.77,58.0,-1.0,18.51319863,53.739,32.111012956419316,32.00344904279279,3.0,3.0,0.36,75.117
1.69,75.0,-1.0,26.25958475,55.4,32.111012956419316,32.00344904279279,4.0,5.0,0.31,80.029
1.77,58.0,-1.0,18.51319863,55.347,15.0,34.661,4.0,4.0,0.36,77.247
1.6,52.5,1.0,20.5078125,43.862,11.0,30.907,3.0,3.0,0.31,75.074
1.78,73.0,-1.0,23.0400202,51.07,41.0,33.353,4.0,4.0,0.36,81.797
1.66,57.0,1.0,20.68515024,35.15,34.0,30.167,5.0,4.0,0.61,72.372
1.71,64.0,-1.0,21.88707637,45.52,38.0,32.189,4.0,4.0,0.61,76.528
1.6,63.0,1.0,24.609375,52.4,18.0,31.562,4.0,4.0,0.5,79.502
1.71,64.0,-1.0,21.88707637,53.04,5.0,31.117,5.0,5.0,0.5,77.574
1.77,58.0,-1.0,18.51319863,50.07,68.0,32.656,5.0,4.0,0.0,78.42699999999998
1.71,64.0,-1.0,21.88707637,45.36,52.5,33.919000000000004,4.0,4.0,0.61,76.528
1.6,63.0,1.0,24.609375,46.28,21.0,31.484,4.0,4.0,0.96,79.502
1.64,54.0,1.0,20.07733492,62.589,3.0,32.00344904279279,4.0,5.0,0.74,76.55
1.71,64.0,-1.0,21.88707637,57.16,12.0,32.033,4.0,4.0,0.5,76.528
1.77,68.0,-1.0,21.70512943,53.787,32.111012956419316,32.00344904279279,3.0,4.0,0.54,72.093
1.77,58.0,-1.0,18.51319863,50.67100000000001,5.0,32.733000000000004,4.0,4.0,0.36,76.507
1.62,56.0,1.0,21.33821064,38.404,32.111012956419316,30.484,6.0,6.0,0.57,80.361
1.64,54.0,1.0,20.07733492,34.12,5.0,33.276,4.0,4.0,0.74,76.181
1.62,56.0,1.0,21.33821064,60.994,13.0,32.137,5.0,6.0,0.5,76.203
1.71,64.0,-1.0,21.88707637,39.84,32.111012956419316,32.707,4.0,5.0,0.61,75.832
1.63,50.0,1.0,18.81892431,54.96,2.0,31.955,4.0,6.0,0.31,79.32600000000002
1.6,63.0,1.0,24.609375,41.89,33.0,32.00344904279279,4.0,4.0,0.5,75.139
1.77,68.0,-1.0,21.70512943,56.178,32.111012956419316,32.00344904279279,3.0,4.0,0.54,77.117
1.64,54.0,1.0,20.07733492,60.835,0.0,32.292,3.0,2.0,0.74,78.12100000000002
1.77,58.0,-1.0,18.51319863,50.412,17.0,30.272,3.0,4.0,0.36,73.861
1.77,90.0,-1.0,28.72737719,61.273,17.0,31.431,4.0,5.0,0.36,75.551
1.77,68.0,-1.0,21.70512943,50.783,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.85300000000002
1.71,64.0,-1.0,21.88707637,55.7,23.0,33.533,3.0,5.0,0.5,77.05
1.64,54.0,1.0,20.07733492,34.45,0.0,33.122,4.0,4.0,0.74,76.006
1.77,58.0,-1.0,18.51319863,55.628,32.111012956419316,32.215,4.0,4.0,0.36,78.033
1.77,68.0,-1.0,21.70512943,53.404,32.111012956419316,32.00344904279279,3.0,4.0,0.54,71.577
1.77,68.0,-1.0,21.70512943,50.816,17.5,30.537,3.0,4.0,0.54,75.42
1.77,68.0,-1.0,21.70512943,54.849,32.111012956419316,31.117,3.0,4.0,0.54,77.292
1.74,65.0,-1.0,21.46915048,50.58,42.0,32.656,4.0,6.0,0.31,81.442
1.69,75.0,-1.0,26.25958475,55.99,32.111012956419316,31.588,4.0,4.0,0.31,79.678
1.74,65.0,-1.0,21.46915048,51.91,32.111012956419316,32.00344904279279,3.0,3.0,0.31,78.098
1.63,50.0,1.0,18.81892431,49.59,22.0,32.189,3.0,4.0,0.5,75.484
1.77,58.0,-1.0,18.51319863,51.45399999999999,82.0,32.00344904279279,4.0,4.0,0.36,76.725
1.77,68.0,-1.0,21.70512943,57.701,9.0,32.085,4.0,4.0,0.54,75.333
1.69,75.0,-1.0,26.25958475,22.74,32.111012956419316,32.00344904279279,3.0,4.0,0.67,73.407
1.66,57.0,1.0,20.68515024,51.91,32.111012956419316,32.422,4.0,4.0,0.36,78.098
1.77,68.0,-1.0,21.70512943,55.877,24.0,32.526,4.0,4.0,0.54,76.854
1.77,68.0,-1.0,21.70512943,55.44,32.111012956419316,32.552,3.0,4.0,0.54,77.247
1.69,75.0,-1.0,26.25958475,31.21,48.0,32.681999999999995,3.0,4.0,0.67,76.354
1.66,57.0,1.0,20.68515024,29.65,12.0,30.563,5.0,4.0,0.31,77.05
1.69,75.0,-1.0,26.25958475,58.17,81.0,33.585,3.0,5.0,0.31,78.098
1.66,57.0,1.0,20.68515024,38.98,26.0,33.302,5.0,4.0,0.57,75.312
1.71,64.0,-1.0,21.88707637,57.44,32.111012956419316,32.00344904279279,3.0,3.0,0.5,76.181
1.63,50.0,1.0,18.81892431,55.05,24.0,32.00344904279279,3.0,4.0,0.5,76.528
1.77,68.0,-1.0,21.70512943,54.51300000000001,19.0,32.00344904279279,3.0,4.0,0.54,76.203
1.74,65.0,-1.0,21.46915048,51.06,14.0,33.353,4.0,5.0,0.36,82.152
1.77,68.0,-1.0,21.70512943,58.938,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.85300000000002
1.77,90.0,-1.0,28.72737719,60.246,1.0,31.588,5.0,4.0,0.36,78.559
1.77,68.0,-1.0,21.70512943,55.358,24.0,32.552,3.0,3.0,0.54,74.64
1.66,57.0,1.0,20.68515024,41.85,32.111012956419316,31.745,5.0,4.0,0.36,77.05
1.77,68.0,-1.0,21.70512943,56.409,32.111012956419316,32.00344904279279,5.0,4.0,0.54,74.986
1.6,63.0,1.0,24.609375,34.79,32.111012956419316,32.00344904279279,3.0,3.0,0.96,75.832
1.77,68.0,-1.0,21.70512943,55.659,50.0,31.588,5.0,4.0,0.54,75.29
1.77,58.0,-1.0,18.51319863,49.31399999999999,16.0,31.353,4.0,4.0,0.36,78.251
1.77,90.0,-1.0,28.72737719,59.774,39.0,31.641,3.0,4.0,0.36,77.029
1.77,68.0,-1.0,21.70512943,54.298,39.0,32.422,4.0,4.0,0.54,75.85300000000002
1.77,58.0,-1.0,18.51319863,48.253,4.0,33.044000000000004,4.0,4.0,0.36,76.507
1.64,54.0,1.0,20.07733492,61.026,53.0,31.327,4.0,4.0,0.74,79.612
1.77,68.0,-1.0,21.70512943,62.206,32.111012956419316,32.00344904279279,4.0,4.0,0.54,74.899
1.63,50.0,1.0,18.81892431,46.11,17.0,30.51,3.0,4.0,0.5,76.006
1.77,68.0,-1.0,21.70512943,59.148,32.111012956419316,32.00344904279279,4.0,4.0,0.54,73.29899999999998
1.69,75.0,-1.0,26.25958475,55.36,32.111012956419316,32.37,4.0,5.0,0.31,81.09
1.62,56.0,1.0,21.33821064,56.233,80.0,30.325,4.0,6.0,0.61,77.77
1.83,74.0,-1.0,22.09680791,51.06,37.0,32.111,4.0,6.0,0.5,79.85300000000002
1.71,64.0,-1.0,21.88707637,55.71,19.0,32.00344904279279,3.0,2.0,0.74,75.139
1.66,57.0,1.0,20.68515024,34.47,20.0,32.00344904279279,4.0,4.0,0.61,72.199
1.62,56.0,1.0,21.33821064,58.632,16.5,30.563,3.0,6.0,0.57,76.375
1.71,64.0,-1.0,21.88707637,53.72,1.0,32.00344904279279,5.0,5.0,0.5,78.274
1.83,74.0,-1.0,22.09680791,47.73,19.0,32.552,5.0,6.0,0.5,80.029
1.6,52.5,1.0,20.5078125,63.52,24.0,32.00344904279279,5.0,4.0,0.53,76.593
1.67,56.0,1.0,20.07960128,56.39,42.0,32.00344904279279,3.0,4.0,0.74,72.891
1.69,75.0,-1.0,26.25958475,56.3,71.0,32.267,4.0,4.0,0.31,79.502
1.77,68.0,-1.0,21.70512943,55.381,58.0,32.292,3.0,3.0,0.54,77.684
1.83,74.0,-1.0,22.09680791,49.17,39.0,32.681999999999995,3.0,4.0,0.5,79.15100000000002
1.6,52.5,1.0,20.5078125,62.178,7.0,32.00344904279279,3.0,3.0,0.54,72.264
1.6,52.5,1.0,20.5078125,50.303,90.0,32.00344904279279,3.0,3.0,0.96,74.077
1.63,50.0,1.0,18.81892431,44.76,71.0,30.299,3.0,4.0,0.5,74.791
1.83,74.0,-1.0,22.09680791,47.72,48.0,32.604,4.0,5.0,0.5,80.559
1.66,57.0,1.0,20.68515024,15.55,22.0,30.59,4.0,4.0,0.36,73.407
1.62,56.0,1.0,21.33821064,49.272,32.111012956419316,32.00344904279279,4.0,6.0,0.61,77.247
1.6,63.0,1.0,24.609375,38.95,14.0,32.00344904279279,4.0,4.0,0.5,75.139
1.77,68.0,-1.0,21.70512943,59.007,32.111012956419316,32.00344904279279,4.0,4.0,0.54,77.029
1.77,90.0,-1.0,28.72737719,60.709,32.111012956419316,32.785,3.0,5.0,0.36,76.11399999999998
1.71,64.0,-1.0,21.88707637,48.64,24.0,32.111,5.0,5.0,0.61,75.312
1.64,54.0,1.0,20.07733492,62.076,8.0,32.00344904279279,4.0,4.0,0.31,76.464
1.77,68.0,-1.0,21.70512943,57.779,32.111012956419316,32.00344904279279,3.0,3.0,0.54,78.514
1.6,63.0,1.0,24.609375,55.95,32.111012956419316,32.059,4.0,4.0,0.5,80.029
1.77,58.0,-1.0,18.51319863,57.167,41.0,31.667,4.0,4.0,0.36,77.464
1.77,68.0,-1.0,21.70512943,54.0,15.0,30.775,4.0,4.0,0.54,75.247
1.77,68.0,-1.0,21.70512943,58.937,32.111012956419316,32.00344904279279,4.0,4.0,0.54,72.955
1.64,54.0,1.0,20.07733492,62.035,6.0,32.00344904279279,4.0,4.0,0.31,76.681
1.63,50.0,1.0,18.81892431,56.66,0.0,32.163000000000004,3.0,6.0,0.31,79.85300000000002
1.77,58.0,-1.0,18.51319863,49.50100000000001,73.0,31.85,4.0,4.0,0.36,78.602
1.6,63.0,1.0,24.609375,48.89,15.0,31.353,4.0,4.0,0.5,80.735
1.77,68.0,-1.0,21.70512943,47.716,10.0,32.00344904279279,3.0,4.0,0.54,73.429
1.69,75.0,-1.0,26.25958475,56.12,32.111012956419316,32.396,4.0,5.0,0.31,80.382
1.63,50.0,1.0,18.81892431,56.02,24.0,32.00344904279279,3.0,4.0,0.5,74.791
1.6,52.5,1.0,20.5078125,60.165,25.0,30.457,3.0,4.0,0.61,76.681
1.77,68.0,-1.0,21.70512943,58.13399999999999,32.111012956419316,32.00344904279279,3.0,4.0,0.54,76.11399999999998
1.69,75.0,-1.0,26.25958475,34.11,4.0,32.63,4.0,5.0,0.67,77.05
1.77,68.0,-1.0,21.70512943,51.673,16.0,31.667,3.0,4.0,0.54,75.376
1.6,52.5,1.0,20.5078125,50.108,32.111012956419316,32.00344904279279,4.0,4.0,0.96,78.514
1.77,68.0,-1.0,21.70512943,59.343,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.594
1.77,68.0,-1.0,21.70512943,59.535,32.111012956419316,32.00344904279279,3.0,4.0,0.54,76.419
1.6,63.0,1.0,24.609375,35.25,3.0,32.00344904279279,4.0,4.0,0.5,75.139
1.66,57.0,1.0,20.68515024,23.02,23.0,30.008000000000006,4.0,4.0,0.57,73.407
1.8,75.0,-1.0,23.14814815,44.94,32.111012956419316,32.059,5.0,5.0,0.31,79.32600000000002
1.6,52.5,1.0,20.5078125,62.054,26.0,32.00344904279279,4.0,4.0,0.53,75.204
1.64,54.0,1.0,20.07733492,61.905,48.0,31.876,4.0,4.0,0.74,78.645
1.77,68.0,-1.0,21.70512943,57.24100000000001,32.111012956419316,32.00344904279279,4.0,4.0,0.54,76.854
1.77,68.0,-1.0,21.70512943,55.517,32.111012956419316,30.695,4.0,4.0,0.54,75.46300000000002
1.77,58.0,-1.0,18.51319863,50.136,84.0,32.344,4.0,4.0,0.36,77.553
1.77,58.0,-1.0,18.51319863,53.032,60.0,32.5,4.0,4.0,0.36,78.251
1.77,68.0,-1.0,21.70512943,55.789,17.0,34.865,3.0,3.0,0.54,74.597
1.69,75.0,-1.0,26.25958475,51.76,32.111012956419316,31.876,3.0,5.0,0.31,78.274
1.6,63.0,1.0,24.609375,56.02,32.111012956419316,32.00344904279279,4.0,4.0,0.36,78.274
1.77,68.0,-1.0,21.70512943,58.46,32.111012956419316,32.00344904279279,4.0,4.0,0.54,77.072
1.62,56.0,1.0,21.33821064,50.18899999999999,2.0,30.457,5.0,6.0,0.61,74.554
1.71,64.0,-1.0,21.88707637,44.52,32.111012956419316,32.889,4.0,5.0,0.61,77.05
1.71,64.0,-1.0,21.88707637,42.23,23.0,33.919000000000004,3.0,3.0,0.74,76.006
1.83,74.0,-1.0,22.09680791,52.33,17.0,32.00344904279279,4.0,5.0,0.5,77.574
1.71,64.0,-1.0,21.88707637,59.24,59.0,32.00344904279279,4.0,4.0,0.74,71.85600000000002
1.74,65.0,-1.0,21.46915048,50.9,32.111012956419316,32.00344904279279,4.0,7.0,0.54,79.85300000000002
1.77,58.0,-1.0,18.51319863,47.478,19.0,32.552,4.0,4.0,0.36,78.033
1.71,64.0,-1.0,21.88707637,53.96,32.111012956419316,32.00344904279279,4.0,6.0,0.36,78.274
1.6,63.0,1.0,24.609375,56.26,32.111012956419316,30.828000000000007,3.0,3.0,0.36,77.749
1.63,50.0,1.0,18.81892431,57.96,24.0,30.114,3.0,6.0,0.31,78.274
1.77,68.0,-1.0,21.70512943,52.028,21.0,30.034,4.0,4.0,0.54,74.597
1.77,68.0,-1.0,21.70512943,55.055,32.111012956419316,32.915,4.0,4.0,0.54,76.725
1.66,57.0,1.0,20.68515024,39.1,49.0,31.196,4.0,4.0,0.61,73.407
1.83,74.0,-1.0,22.09680791,53.52,72.0,33.276,4.0,5.0,0.5,79.678
1.66,57.0,1.0,20.68515024,38.72,11.0,30.933000000000003,4.0,4.0,0.61,73.407
1.78,73.0,-1.0,23.0400202,57.3,41.0,33.842,4.0,6.0,0.36,80.911
1.71,64.0,-1.0,21.88707637,57.26,19.0,33.61,4.0,4.0,0.5,76.703
1.6,63.0,1.0,24.609375,46.6,7.0,32.863,4.0,4.0,0.96,79.15100000000002
1.6,63.0,1.0,24.609375,43.74,30.0,32.00344904279279,4.0,4.0,0.96,78.624
1.77,58.0,-1.0,18.51319863,55.423,32.111012956419316,31.719,4.0,4.0,0.36,78.208
1.6,52.5,1.0,20.5078125,45.66,25.0,30.431,4.0,4.0,0.96,77.335
1.77,68.0,-1.0,21.70512943,59.034,32.111012956419316,32.00344904279279,4.0,4.0,0.54,76.986
1.77,68.0,-1.0,21.70512943,62.139,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.16
1.67,56.0,1.0,20.07960128,58.08,6.0,32.00344904279279,4.0,6.0,0.67,73.234
1.69,75.0,-1.0,26.25958475,53.72,32.111012956419316,32.422,3.0,4.0,0.31,78.975
1.77,58.0,-1.0,18.51319863,53.92,81.0,31.431,4.0,4.0,0.36,77.464
1.77,58.0,-1.0,18.51319863,49.78100000000001,32.111012956419316,32.085,4.0,4.0,0.36,77.99
1.77,58.0,-1.0,18.51319863,51.859,17.5,30.775,3.0,4.0,0.36,76.593
1.8,75.0,-1.0,23.14814815,50.68,6.0,32.00344904279279,5.0,5.0,0.31,80.206
1.74,65.0,-1.0,21.46915048,50.06,32.111012956419316,32.00344904279279,4.0,5.0,0.31,79.85300000000002
1.6,52.5,1.0,20.5078125,55.569,32.111012956419316,30.193,4.0,3.0,0.96,74.554
1.6,52.5,1.0,20.5078125,37.133,32.111012956419316,32.00344904279279,3.0,4.0,0.96,75.204
1.77,68.0,-1.0,21.70512943,52.323,32.111012956419316,32.00344904279279,3.0,4.0,0.54,76.854
1.77,58.0,-1.0,18.51319863,52.971,8.0,31.693,3.0,4.0,0.36,76.203
1.64,54.0,1.0,20.07733492,43.84,1.0,32.707,4.0,4.0,0.74,77.4
1.77,68.0,-1.0,21.70512943,55.801,73.0,31.641,3.0,4.0,0.54,77.072
1.77,68.0,-1.0,21.70512943,58.302,2.0,32.00344904279279,4.0,4.0,0.54,75.551
1.77,68.0,-1.0,21.70512943,56.14100000000001,47.0,32.785,4.0,4.0,0.54,74.727
1.63,50.0,1.0,18.81892431,51.19,32.111012956419316,32.00344904279279,3.0,4.0,0.5,74.964
1.64,54.0,1.0,20.07733492,61.13800000000001,32.111012956419316,32.00344904279279,6.0,6.0,0.0,78.12100000000002
1.74,65.0,-1.0,21.46915048,52.85,32.111012956419316,32.00344904279279,4.0,6.0,0.57,79.502
1.77,68.0,-1.0,21.70512943,52.73,14.0,31.117,4.0,4.0,0.54,74.683
1.77,58.0,-1.0,18.51319863,49.036,55.0,31.562,4.0,4.0,0.36,76.593
1.71,64.0,-1.0,21.88707637,55.59,71.0,32.00344904279279,4.0,4.0,0.74,73.062
1.77,68.0,-1.0,21.70512943,57.842,69.0,32.00344904279279,4.0,4.0,0.54,75.551
1.77,58.0,-1.0,18.51319863,49.409,75.0,31.85,4.0,4.0,0.36,79.128
1.69,75.0,-1.0,26.25958475,55.5,60.0,31.143,3.0,6.0,0.31,79.678
1.63,50.0,1.0,18.81892431,56.7,71.0,30.986,3.0,5.0,0.31,77.4
1.77,68.0,-1.0,21.70512943,58.76600000000001,32.111012956419316,32.00344904279279,3.0,4.0,0.54,75.985
1.77,68.0,-1.0,21.70512943,60.377,56.0,31.222,3.0,3.0,0.54,76.681
1.64,54.0,1.0,20.07733492,60.745,0.0,32.889,3.0,3.0,0.74,78.12100000000002
1.63,50.0,1.0,18.81892431,47.47,32.111012956419316,30.246,3.0,4.0,0.5,75.312
1.63,50.0,1.0,18.81892431,59.29,72.0,32.00344904279279,3.0,6.0,0.31,76.528
1.83,74.0,-1.0,22.09680791,57.23,33.0,34.022,4.0,6.0,0.5,77.749
1.64,54.0,1.0,20.07733492,38.55,7.0,32.215,4.0,4.0,1.0,75.832
1.71,64.0,-1.0,21.88707637,53.14,22.0,32.00344904279279,5.0,5.0,0.36,78.449
1.8,75.0,-1.0,23.14814815,44.66,20.0,32.007,4.0,6.0,0.31,77.923
1.6,63.0,1.0,24.609375,49.26,75.0,30.59,4.0,4.0,0.96,77.05
1.63,50.0,1.0,18.81892431,58.78,8.0,31.719,3.0,6.0,0.31,78.449
1.6,63.0,1.0,24.609375,47.02,6.0,30.061,4.0,4.0,0.5,74.791
1.77,68.0,-1.0,21.70512943,52.287,18.0,31.719,3.0,3.0,0.54,77.639
1.63,50.0,1.0,18.81892431,53.05,2.0,31.719,3.0,5.0,0.31,79.678
1.77,90.0,-1.0,28.72737719,61.608,21.5,32.00344904279279,4.0,5.0,0.36,77.203
1.71,64.0,-1.0,21.88707637,50.06,32.111012956419316,33.173,5.0,5.0,0.61,75.312
1.83,74.0,-1.0,22.09680791,51.64,30.0,31.405,4.0,5.0,0.5,78.8
1.78,73.0,-1.0,23.0400202,55.03,32.111012956419316,32.837,4.0,4.0,0.36,78.098
1.77,68.0,-1.0,21.70512943,59.012,14.0,32.00344904279279,3.0,4.0,0.54,75.637
1.77,68.0,-1.0,21.70512943,55.872,2.0,34.022,3.0,3.0,0.54,74.467
1.77,68.0,-1.0,21.70512943,55.738,15.0,34.328,4.0,4.0,0.54,75.074
1.6,63.0,1.0,24.609375,52.63,39.0,32.00344904279279,4.0,4.0,0.96,74.964
1.77,68.0,-1.0,21.70512943,58.789,21.0,32.474000000000004,4.0,4.0,0.54,76.986
1.77,68.0,-1.0,21.70512943,59.45,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.42
1.74,65.0,-1.0,21.46915048,41.5,8.0,32.837,4.0,6.0,0.36,83.04299999999998
1.8,75.0,-1.0,23.14814815,41.49,0.0,31.798,5.0,5.0,0.31,79.85300000000002
1.77,68.0,-1.0,21.70512943,54.679,24.0,33.276,3.0,4.0,0.54,75.117
1.63,50.0,1.0,18.81892431,59.59,32.111012956419316,32.00344904279279,3.0,6.0,0.31,76.876
1.62,56.0,1.0,21.33821064,35.704,59.0,32.00344904279279,3.0,4.0,0.61,76.55
1.77,90.0,-1.0,28.72737719,60.679,13.0,31.091,3.0,5.0,0.36,76.811
1.63,50.0,1.0,18.81892431,59.49,62.0,31.484,3.0,6.0,0.31,78.274
1.69,75.0,-1.0,26.25958475,38.71,5.0,33.302,4.0,5.0,0.67,77.225
1.63,50.0,1.0,18.81892431,58.06,20.0,30.854,3.0,6.0,0.31,78.449
1.77,68.0,-1.0,21.70512943,59.332,32.111012956419316,32.00344904279279,4.0,4.0,0.54,75.46300000000002
1.63,50.0,1.0,18.81892431,54.33,13.0,30.167,3.0,4.0,0.5,78.8
1.71,64.0,-1.0,21.88707637,50.28,15.0,30.405,5.0,5.0,0.5,77.574
1.78,73.0,-1.0,23.0400202,44.83,64.0,33.61,4.0,6.0,0.36,80.029
1.77,68.0,-1.0,21.70512943,54.716,32.111012956419316,30.008000000000006,4.0,4.0,0.54,75.985
1.64,54.0,1.0,20.07733492,37.08,17.0,33.816,6.0,6.0,1.0,74.619
1.71,64.0,-1.0,21.88707637,51.79,16.0,30.854,5.0,5.0,0.5,77.749
1.63,50.0,1.0,18.81892431,55.88,23.0,30.695,3.0,4.0,0.5,76.181
1.77,68.0,-1.0,21.70512943,59.651,32.111012956419316,30.563,3.0,4.0,0.54,75.637
1.64,54.0,1.0,20.07733492,42.94,9.0,33.585,3.0,4.0,0.74,74.446
1.66,57.0,1.0,20.68515024,50.11,1.0,31.615,3.0,4.0,0.54,76.703
1.77,58.0,-1.0,18.51319863,49.499,32.111012956419316,31.379,4.0,4.0,0.36,77.203
1.77,58.0,-1.0,18.51319863,57.67,72.0,31.929,4.0,4.0,0.36,77.99
1.83,74.0,-1.0,22.09680791,46.73,19.0,33.07,4.0,5.0,0.5,80.735
1.77,68.0,-1.0,21.70512943,53.51600000000001,24.0,33.044000000000004,3.0,4.0,0.54,75.898
1.67,56.0,1.0,20.07960128,59.56,32.111012956419316,32.00344904279279,3.0,3.0,0.36,73.407
